103.635	95.350	537.447	132.166	96.194	-30.255
103.722	95.706	537.518	132.148	96.032	-30.201
103.820	96.077	537.542	132.117	95.815	-30.156
103.928	96.406	537.572	132.518	95.818	-30.403
104.025	96.723	537.583	132.530	95.686	-30.389
104.121	97.031	537.613	132.532	95.549	-30.394
104.202	97.289	537.618	132.534	95.406	-30.392
104.300	97.561	537.653	132.510	95.251	-30.382
104.379	97.810	537.664	132.491	95.096	-30.365
104.444	98.018	537.684	132.447	94.925	-30.351
104.517	98.230	537.685	132.431	94.802	-30.333
104.561	98.414	537.680	132.412	94.673	-30.332
104.613	98.591	537.695	132.381	94.573	-30.319
104.583	98.725	537.690	132.696	94.617	-30.472
104.619	98.862	537.699	132.683	94.506	-30.468
104.653	99.024	537.698	132.651	94.401	-30.443
104.707	99.193	537.710	132.643	94.294	-30.438
104.756	99.378	537.711	132.637	94.208	-30.452
104.831	99.537	537.727	133.226	94.368	-30.719
104.894	99.702	537.728	133.213	94.282	-30.716
104.996	99.906	537.716	133.231	94.204	-30.701
105.073	100.110	537.730	132.620	93.838	-30.450
105.163	100.310	537.741	132.638	93.734	-30.450
105.233	100.520	537.737	132.679	93.638	-30.462
105.308	100.759	537.739	132.691	93.535	-30.471
105.396	101.030	537.749	132.709	93.423	-30.507
105.464	101.294	537.768	132.762	93.326	-30.502
105.493	101.525	537.776	132.782	93.215	-30.491
105.524	101.803	537.797	132.828	93.113	-30.465
105.543	102.076	537.801	132.845	92.992	-30.458
105.510	102.330	537.819	132.873	92.858	-30.447
105.491	102.615	537.833	132.923	92.754	-30.437
105.474	102.876	537.841	133.436	92.826	-30.642
105.425	103.101	537.872	132.998	92.497	-30.416
105.353	103.271	537.888	133.022	92.381	-30.398
105.263	103.451	537.906	133.094	92.306	-30.387
105.159	103.619	537.912	133.129	92.195	-30.367
105.041	103.727	537.928	133.164	92.120	-30.355
104.930	103.812	537.931	133.223	92.044	-30.342
104.800	103.864	537.939	133.243	91.940	-30.312
104.688	103.904	537.954	133.312	91.903	-30.303
104.566	103.924	537.960	133.342	91.845	-30.283
104.461	103.922	537.973	133.393	91.784	-30.185
104.352	103.901	537.981	133.406	91.696	-30.132
