14.062	82.037	618.021	33.951	102.181	48.883
14.103	82.051	618.028	33.928	102.200	48.859
14.153	82.071	618.021	33.905	102.207	48.868
14.188	82.092	618.014	33.901	102.235	48.856
14.236	82.100	618.021	33.881	102.252	48.861
14.283	82.101	618.019	33.868	102.270	48.855
14.339	82.104	618.030	33.853	102.287	48.868
14.406	82.085	618.038	33.843	102.304	48.871
14.466	82.073	618.055	33.821	102.325	48.885
14.556	82.047	618.069	33.808	102.349	48.897
14.664	82.035	618.092	33.812	102.373	48.950
14.764	82.029	618.104	33.794	102.393	48.951
14.884	82.032	618.128	33.763	102.408	48.971
15.016	82.028	618.142	33.775	102.422	49.015
15.141	82.029	618.158	33.743	102.445	49.041
15.250	82.040	618.173	33.723	102.465	49.049
15.366	82.058	618.191	33.702	102.484	49.092
15.489	82.069	618.217	33.679	102.509	49.099
15.628	82.068	618.234	33.657	102.537	49.110
15.747	82.079	618.250	33.629	102.572	49.128
15.882	82.087	618.264	33.590	102.619	49.123
16.011	82.080	618.279	33.560	102.657	49.141
16.150	82.069	618.288	33.521	102.695	49.154
16.280	82.044	618.304	33.489	102.713	49.164
16.405	82.039	618.334	33.462	102.754	49.165
16.524	82.005	618.341	33.437	102.786	49.187
16.639	81.987	618.359	33.414	102.823	49.202
16.748	81.950	618.369	33.390	102.852	49.235
16.853	81.923	618.404	33.368	102.879	49.261
16.953	81.905	618.446	33.349	102.895	49.289
17.054	81.898	618.498	33.329	102.915	49.333
17.174	81.915	618.536	33.326	102.908	49.376
17.294	81.933	618.587	33.315	102.907	49.410
17.414	81.960	618.639	33.310	102.881	49.469
17.540	82.006	618.702	33.286	102.866	49.509
17.670	82.041	618.780	33.291	102.849	49.558
17.782	82.108	618.907	33.287	102.813	49.604
17.898	82.179	618.945	33.292	102.832	49.678
18.004	82.243	618.995	33.288	102.799	49.715
18.109	82.307	619.034	33.289	102.753	49.756
18.200	82.374	619.073	33.295	102.731	49.808
18.310	82.432	619.126	33.302	102.701	49.862
