-6.522	71.466	588.408	47.992	80.153	21.321
-6.503	71.489	588.422	47.990	80.143	21.341
-6.473	71.525	588.428	47.986	80.119	21.360
-6.438	71.546	588.447	48.002	80.117	21.372
-6.416	71.587	588.457	47.997	80.091	21.381
-6.381	71.608	588.467	48.001	80.070	21.399
-6.350	71.652	588.477	47.999	80.053	21.432
-6.312	71.690	588.487	47.994	80.027	21.474
-6.290	71.732	588.506	47.993	80.015	21.484
-6.250	71.779	588.521	47.999	80.001	21.497
-6.221	71.814	588.535	48.005	79.987	21.514
-6.188	71.868	588.545	48.011	79.970	21.537
-6.151	71.907	588.560	48.006	79.953	21.542
-6.170	71.957	588.417	47.941	79.962	21.367
-6.160	71.974	588.423	47.938	79.964	21.375
-6.150	72.012	588.422	47.948	79.939	21.373
-6.149	72.037	588.429	47.936	79.944	21.381
-6.138	72.056	588.438	47.946	79.942	21.399
-6.156	72.057	588.446	47.943	79.943	21.407
-6.173	72.059	588.452	47.944	79.950	21.423
-6.179	72.055	588.452	47.958	79.949	21.427
-6.212	72.054	588.458	47.956	79.949	21.427
-6.227	72.039	588.456	47.957	79.954	21.433
-6.253	72.028	588.449	47.955	79.978	21.442
-6.268	72.012	588.459	47.954	79.979	21.453
-6.298	71.994	588.454	47.963	79.992	21.450
-6.303	71.965	588.460	47.953	80.005	21.469
-6.313	71.953	588.457	47.949	80.028	21.463
-6.323	71.940	588.454	47.969	80.029	21.436
-6.323	71.916	588.440	47.964	80.051	21.451
-6.318	71.900	588.438	47.957	80.068	21.446
-6.318	71.876	588.434	47.967	80.082	21.436
-6.313	71.859	588.441	47.960	80.098	21.434
-6.322	71.847	588.428	47.978	80.102	21.430
-6.316	71.833	588.416	47.975	80.120	21.411
-6.329	71.838	588.413	47.973	80.116	21.400
-6.323	71.823	588.412	47.984	80.136	21.390
-6.324	71.821	588.407	47.984	80.136	21.391
-6.313	71.815	588.397	47.978	80.151	21.396
-6.310	71.818	588.396	47.995	80.155	21.389
-6.296	71.813	588.394	47.998	80.156	21.361
-6.290	71.823	588.382	48.003	80.161	21.372
-6.282	71.833	588.379	47.988	80.161	21.336
-6.257	71.843	588.355	48.004	80.165	21.328
-6.238	71.843	588.344	48.014	80.179	21.319
-6.226	71.857	588.331	48.000	80.181	21.280
-6.206	71.862	588.316	48.005	80.187	21.259
-6.182	71.871	588.303	48.011	80.195	21.213
-6.170	71.885	588.290	48.012	80.195	21.182
-6.148	71.892	588.264	48.013	80.222	21.168
-6.128	71.897	588.251	48.013	80.223	21.150
-6.124	71.921	588.238	48.031	80.245	21.122
-6.112	71.939	588.214	48.018	80.253	21.089
-6.098	71.960	588.202	48.014	80.247	21.063
-6.101	71.977	588.188	48.009	80.239	21.035
-6.113	72.009	588.150	48.006	80.257	21.017
-6.113	72.008	588.132	48.031	80.243	20.988
-6.136	72.025	588.113	48.021	80.255	20.970
-6.142	72.039	588.079	48.025	80.259	20.954
-6.170	72.048	588.047	48.015	80.245	20.930
-6.173	72.045	588.032	48.019	80.248	20.914
-6.185	72.050	588.002	48.003	80.251	20.900
-6.197	72.035	587.959	48.015	80.242	20.872
-6.214	72.036	587.938	48.017	80.247	20.867
-6.229	72.039	587.910	48.010	80.235	20.844
-6.258	72.021	587.880	48.014	80.239	20.825
-6.279	72.018	587.851	48.023	80.229	20.812
-6.320	72.009	587.811	48.022	80.225	20.784
-6.349	71.994	587.800	48.034	80.217	20.781
-6.389	71.988	587.783	48.047	80.210	20.766
-6.429	71.982	587.766	48.040	80.200	20.754
-6.460	71.987	587.749	48.052	80.192	20.740
-6.484	71.979	587.733	48.053	80.193	20.723
-6.502	71.979	587.706	48.061	80.177	20.699
-6.518	71.981	587.703	48.061	80.175	20.710
-6.528	71.993	587.703	48.083	80.159	20.695
-6.540	72.000	587.690	48.080	80.154	20.696
-6.541	71.998	587.700	48.073	80.143	20.686
-6.519	72.005	587.690	48.087	80.138	20.698
-6.516	72.007	587.690	48.086	80.137	20.684
-6.517	72.007	587.690	48.086	80.137	20.683
-6.494	71.990	587.678	48.086	80.136	20.685
-6.501	71.980	587.690	48.100	80.132	20.682
-6.495	71.965	587.688	48.093	80.123	20.698
-6.504	71.929	587.699	48.099	80.132	20.695
-6.507	71.902	587.712	48.078	80.126	20.688
-6.532	71.867	587.719	48.097	80.128	20.710
-6.530	71.824	587.705	48.100	80.135	20.721
-6.539	71.812	587.718	48.104	80.140	20.719
